filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
kron_g500-logn19.egr,524288,43791852,100,1.4,20.9
kron_g500-logn19.egr,524288,43791852,1000,13.2,19.03
kron_g500-logn19.egr,524288,43791852,10000,141.0,13.51
kron_g500-logn19.egr,524288,43791852,100000,1512.2,13.95
