filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
indochina-2004.egr,7414866,301970226,100,3.0,71.31
indochina-2004.egr,7414866,301970226,1000,36.2,82.22
indochina-2004.egr,7414866,301970226,10000,377.2,106.22
indochina-2004.egr,7414866,301970226,100000,3937.2,113.29
