filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
arabic-2005.egr,22744080,1107807202,100,3.6,208.86
arabic-2005.egr,22744080,1107807202,1000,39.8,271.57
arabic-2005.egr,22744080,1107807202,10000,337.0,249.09
arabic-2005.egr,22744080,1107807202,100000,3534.0,253.29
