filename,Batch Size,total_time
rgg_n_2_23_s0.txt,100,50.552
rgg_n_2_23_s0.txt,100,51.212
rgg_n_2_23_s0.txt,100,47.646
rgg_n_2_23_s0.txt,100,50.667
rgg_n_2_23_s0.txt,100,50.62
rgg_n_2_23_s0.txt,100,48.846
rgg_n_2_23_s0.txt,100,48.562
rgg_n_2_23_s0.txt,100,51.001
rgg_n_2_23_s0.txt,100,50.842
rgg_n_2_23_s0.txt,100,50.906
rgg_n_2_23_s0.txt,1000,50.569
rgg_n_2_23_s0.txt,1000,49.065
rgg_n_2_23_s0.txt,1000,50.987
rgg_n_2_23_s0.txt,1000,50.724
rgg_n_2_23_s0.txt,1000,50.887
rgg_n_2_23_s0.txt,1000,48.65
rgg_n_2_23_s0.txt,1000,48.363
rgg_n_2_23_s0.txt,1000,51.534
rgg_n_2_23_s0.txt,1000,51.584
rgg_n_2_23_s0.txt,1000,49.467
rgg_n_2_23_s0.txt,10000,55.473
rgg_n_2_23_s0.txt,10000,54.352
rgg_n_2_23_s0.txt,10000,59.078
rgg_n_2_23_s0.txt,10000,53.816
rgg_n_2_23_s0.txt,10000,59.47
rgg_n_2_23_s0.txt,10000,51.813
rgg_n_2_23_s0.txt,10000,58.601
rgg_n_2_23_s0.txt,10000,57.257
rgg_n_2_23_s0.txt,10000,60.115
rgg_n_2_23_s0.txt,10000,60.52
rgg_n_2_23_s0.txt,100000,64.439
rgg_n_2_23_s0.txt,100000,73.175
rgg_n_2_23_s0.txt,100000,67.022
rgg_n_2_23_s0.txt,100000,71.994
rgg_n_2_23_s0.txt,100000,72.731
rgg_n_2_23_s0.txt,100000,74.976
rgg_n_2_23_s0.txt,100000,72.625
rgg_n_2_23_s0.txt,100000,69.818
rgg_n_2_23_s0.txt,100000,72.537
rgg_n_2_23_s0.txt,100000,70.958
