filename,Batch Size,total_time
kron_g500-logn21.txt,100,29.917
kron_g500-logn21.txt,100,38.579
kron_g500-logn21.txt,100,36.618
kron_g500-logn21.txt,100,30.258
kron_g500-logn21.txt,100,30.271
kron_g500-logn21.txt,100,33.651
kron_g500-logn21.txt,100,40.417
kron_g500-logn21.txt,100,35.222
kron_g500-logn21.txt,100,30.357
kron_g500-logn21.txt,100,30.192
kron_g500-logn21.txt,1000,44.12
kron_g500-logn21.txt,1000,42.553
kron_g500-logn21.txt,1000,42.628
kron_g500-logn21.txt,1000,43.584
kron_g500-logn21.txt,1000,43.07
kron_g500-logn21.txt,1000,43.993
kron_g500-logn21.txt,1000,43.488
kron_g500-logn21.txt,1000,44.076
kron_g500-logn21.txt,1000,43.759
kron_g500-logn21.txt,1000,42.711
kron_g500-logn21.txt,10000,43.439
kron_g500-logn21.txt,10000,53.427
kron_g500-logn21.txt,10000,44.537
kron_g500-logn21.txt,10000,44.607
kron_g500-logn21.txt,10000,44.353
kron_g500-logn21.txt,10000,44.41
kron_g500-logn21.txt,10000,46.472
kron_g500-logn21.txt,10000,43.242
kron_g500-logn21.txt,10000,44.202
kron_g500-logn21.txt,10000,44.351
kron_g500-logn21.txt,100000,60.65
kron_g500-logn21.txt,100000,45.014
kron_g500-logn21.txt,100000,51.445
kron_g500-logn21.txt,100000,58.424
kron_g500-logn21.txt,100000,54.824
kron_g500-logn21.txt,100000,49.906
kron_g500-logn21.txt,100000,63.078
kron_g500-logn21.txt,100000,51.031
kron_g500-logn21.txt,100000,64.475
kron_g500-logn21.txt,100000,56.295
