filename,Batch Size,total_time
uk-2002.txt,100,115.218
uk-2002.txt,100,112.787
uk-2002.txt,100,117.166
uk-2002.txt,100,111.749
uk-2002.txt,100,105.656
uk-2002.txt,1000,117.3
uk-2002.txt,1000,116.103
uk-2002.txt,1000,114.701
uk-2002.txt,1000,118.259
uk-2002.txt,1000,120.896
uk-2002.txt,10000,119.077
uk-2002.txt,10000,115.605
uk-2002.txt,10000,118.439
uk-2002.txt,10000,115.348
uk-2002.txt,10000,117.215
uk-2002.txt,100000,118.131
uk-2002.txt,100000,117.413
uk-2002.txt,100000,120.368
uk-2002.txt,100000,122.515
uk-2002.txt,100000,120.044
uk-2002.txt,100000,114.597
uk-2002.txt,100000,120.112
uk-2002.txt,100000,122.017
