filename,Batch Size,total_time
kron_g500-logn19.txt,100,11.39
kron_g500-logn19.txt,100,11.359
kron_g500-logn19.txt,100,11.516
kron_g500-logn19.txt,100,11.449
kron_g500-logn19.txt,100,11.636
kron_g500-logn19.txt,100,11.617
kron_g500-logn19.txt,100,11.405
kron_g500-logn19.txt,100,11.535
kron_g500-logn19.txt,100,11.478
kron_g500-logn19.txt,100,11.423
kron_g500-logn19.txt,1000,12.277
kron_g500-logn19.txt,1000,12.377
kron_g500-logn19.txt,1000,12.297
kron_g500-logn19.txt,1000,12.197
kron_g500-logn19.txt,1000,12.213
kron_g500-logn19.txt,1000,12.263
kron_g500-logn19.txt,1000,12.5
kron_g500-logn19.txt,1000,12.456
kron_g500-logn19.txt,1000,12.465
kron_g500-logn19.txt,1000,11.558
kron_g500-logn19.txt,10000,12.455
kron_g500-logn19.txt,10000,12.275
kron_g500-logn19.txt,10000,12.292
kron_g500-logn19.txt,10000,12.171
kron_g500-logn19.txt,10000,12.159
kron_g500-logn19.txt,10000,12.403
kron_g500-logn19.txt,10000,12.604
kron_g500-logn19.txt,10000,12.428
kron_g500-logn19.txt,10000,12.409
kron_g500-logn19.txt,10000,12.356
kron_g500-logn19.txt,100000,18.204
kron_g500-logn19.txt,100000,11.703
kron_g500-logn19.txt,100000,11.533
kron_g500-logn19.txt,100000,11.543
kron_g500-logn19.txt,100000,11.44
kron_g500-logn19.txt,100000,11.87
kron_g500-logn19.txt,100000,11.672
kron_g500-logn19.txt,100000,11.719
kron_g500-logn19.txt,100000,11.646
kron_g500-logn19.txt,100000,11.58
