filename,Batch Size,total_time
kron_g500-logn18.txt,100,7.23
kron_g500-logn18.txt,100,8.433
kron_g500-logn18.txt,100,9.058
kron_g500-logn18.txt,100,8.899
kron_g500-logn18.txt,100,8.92
kron_g500-logn18.txt,100,7.246
kron_g500-logn18.txt,100,8.391
kron_g500-logn18.txt,100,8.964
kron_g500-logn18.txt,100,8.923
kron_g500-logn18.txt,100,8.973
kron_g500-logn18.txt,1000,9.493
kron_g500-logn18.txt,1000,9.458
kron_g500-logn18.txt,1000,9.739
kron_g500-logn18.txt,1000,9.754
kron_g500-logn18.txt,1000,9.693
kron_g500-logn18.txt,1000,9.651
kron_g500-logn18.txt,1000,9.546
kron_g500-logn18.txt,1000,9.562
kron_g500-logn18.txt,1000,10.499
kron_g500-logn18.txt,1000,9.656
kron_g500-logn18.txt,10000,10.698
kron_g500-logn18.txt,10000,11.727
kron_g500-logn18.txt,10000,12.288
kron_g500-logn18.txt,10000,10.918
kron_g500-logn18.txt,10000,11.92
kron_g500-logn18.txt,10000,10.957
kron_g500-logn18.txt,10000,11.711
kron_g500-logn18.txt,10000,11.754
kron_g500-logn18.txt,10000,10.551
kron_g500-logn18.txt,10000,11.534
kron_g500-logn18.txt,100000,14.647
kron_g500-logn18.txt,100000,16.731
kron_g500-logn18.txt,100000,16.177
kron_g500-logn18.txt,100000,15.579
kron_g500-logn18.txt,100000,16.135
kron_g500-logn18.txt,100000,17.307
kron_g500-logn18.txt,100000,16.974
kron_g500-logn18.txt,100000,16.659
kron_g500-logn18.txt,100000,17.457
kron_g500-logn18.txt,100000,15.432
