filename,numVertices,numEdges,batch_size,num_comps,total_time
uk-2002.egr,18520486,523651232,100,2.4,34.79
uk-2002.egr,18520486,523651232,1000,15.6,36.05
uk-2002.egr,18520486,523651232,10000,143.8,34.6
uk-2002.egr,18520486,523651232,100000,1479.0,33.32
