filename,numVertices,numEdges,batch_size,num_comps,total_time
kmer_V2a.egr,55042369,117248284,100,27.6,123.28
kmer_V2a.egr,55042369,117248284,1000,336.8,126.16
kmer_V2a.egr,55042369,117248284,10000,3590.8,126.34
kmer_V2a.egr,55042369,117248284,100000,28317.4,127.33
