filename,numVertices,numEdges,batch_size,num_comps,total_time
eu-2005.egr,862664,32276936,100,3.8,6.79
eu-2005.egr,862664,32276936,1000,20.6,6.79
eu-2005.egr,862664,32276936,10000,186.2,7.63
eu-2005.egr,862664,32276936,100000,1860.6,7.64
