filename,numVertices,numEdges,batch_size,num_comps,total_time
kmer_A2a.egr,170728175,360595876,100,65.0,342.63
kmer_A2a.egr,170728175,360595876,1000,603.6,338.41
kmer_A2a.egr,170728175,360595876,10000,5967.0,350.44
kmer_A2a.egr,170728175,360595876,100000,61581.2,349.73
