filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
delaunay_n24.egr,16777216,100663202,100,,67.28
delaunay_n24.egr,16777216,100663202,1000,,69.71
delaunay_n24.egr,16777216,100663202,10000,,66.13
delaunay_n24.egr,16777216,100663202,100000,,74.74
