filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
GAP-road.egr,23947347,57708624,100,,91.75
GAP-road.egr,23947347,57708624,1000,,87.53
GAP-road.egr,23947347,57708624,10000,,96.12
GAP-road.egr,23947347,57708624,100000,,100.22
