filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
kmer_V2a.egr,55042369,117248284,100,,216.27
kmer_V2a.egr,55042369,117248284,1000,,206.16
kmer_V2a.egr,55042369,117248284,10000,,216.14
kmer_V2a.egr,55042369,117248284,100000,,212.45
