filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
road_usa.egr,23947347,57708624,100,,94.9
road_usa.egr,23947347,57708624,1000,,96.94
road_usa.egr,23947347,57708624,10000,,100.07
road_usa.egr,23947347,57708624,100000,,99.66
