filename,Batch Size,total_time
kron_g500-logn19.txt,100,11.348
kron_g500-logn19.txt,100,11.366
kron_g500-logn19.txt,100,11.27
kron_g500-logn19.txt,100,11.369
kron_g500-logn19.txt,100,11.252
kron_g500-logn19.txt,1000,11.387
kron_g500-logn19.txt,1000,11.317
kron_g500-logn19.txt,1000,11.243
kron_g500-logn19.txt,1000,11.254
kron_g500-logn19.txt,1000,11.165
kron_g500-logn19.txt,10000,11.342
kron_g500-logn19.txt,10000,11.569
kron_g500-logn19.txt,10000,11.615
kron_g500-logn19.txt,10000,11.473
kron_g500-logn19.txt,10000,11.483
kron_g500-logn19.txt,100000,11.492
kron_g500-logn19.txt,100000,11.775
kron_g500-logn19.txt,100000,11.463
kron_g500-logn19.txt,100000,11.466
kron_g500-logn19.txt,100000,11.676
