filename,Batch Size,total_time
uk-2002.txt,100,98.469
uk-2002.txt,100,115.365
uk-2002.txt,100,106.354
uk-2002.txt,100,90.259
uk-2002.txt,100,98.033
uk-2002.txt,1000,99.639
uk-2002.txt,1000,96.303
uk-2002.txt,1000,98.681
uk-2002.txt,1000,103.07
uk-2002.txt,1000,105.106
uk-2002.txt,10000,102.411
uk-2002.txt,10000,107.021
uk-2002.txt,10000,100.334
uk-2002.txt,10000,107.297
uk-2002.txt,10000,106.788
uk-2002.txt,100000,106.661
uk-2002.txt,100000,102.21
uk-2002.txt,100000,103.926
uk-2002.txt,100000,102.052
uk-2002.txt,100000,114.529
