filename,Batch Size,total_time
rgg_n_2_23_s0.txt,100,47.659
rgg_n_2_23_s0.txt,100,51.187
rgg_n_2_23_s0.txt,100,51.525
rgg_n_2_23_s0.txt,100,50.894
rgg_n_2_23_s0.txt,100,57.557
rgg_n_2_23_s0.txt,1000,49.254
rgg_n_2_23_s0.txt,1000,51.606
rgg_n_2_23_s0.txt,1000,50.481
rgg_n_2_23_s0.txt,1000,51.535
rgg_n_2_23_s0.txt,1000,51.232
rgg_n_2_23_s0.txt,10000,59.63
rgg_n_2_23_s0.txt,10000,57.285
rgg_n_2_23_s0.txt,10000,61.375
rgg_n_2_23_s0.txt,10000,58.402
rgg_n_2_23_s0.txt,10000,56.804
rgg_n_2_23_s0.txt,100000,62.051
rgg_n_2_23_s0.txt,100000,66.291
rgg_n_2_23_s0.txt,100000,71.368
rgg_n_2_23_s0.txt,100000,65.324
rgg_n_2_23_s0.txt,100000,67.769
