filename,num_comps,numVertices,numEdges,batch_size,total_time
kron_g500-logn19.egr,1,524288,43791852,100000,6.78125
kron_g500-logn19.egr,1020,524288,43791852,100000,10.8899
kron_g500-logn19.egr,1165,524288,43791852,100000,10.6793
kron_g500-logn19.egr,900,524288,43791852,100000,10.9005
kron_g500-logn19.egr,971,524288,43791852,100000,10.892
kron_g500-logn19.egr,94,524288,43791852,10000,9.0745
kron_g500-logn19.egr,108,524288,43791852,10000,17.9215
kron_g500-logn19.egr,89,524288,43791852,10000,9.56088
kron_g500-logn19.egr,1,524288,43791852,10000,6.76243
kron_g500-logn19.egr,90,524288,43791852,10000,9.3344
kron_g500-logn19.egr,2,524288,43791852,100,8.45147
kron_g500-logn19.egr,1,524288,43791852,100,6.81726
kron_g500-logn19.egr,2,524288,43791852,100,8.44658
kron_g500-logn19.egr,1,524288,43791852,100,6.77397
kron_g500-logn19.egr,4,524288,43791852,100,8.60524
kron_g500-logn19.egr,1,524288,43791852,1000,6.79735
kron_g500-logn19.egr,1,524288,43791852,1000,6.74868
kron_g500-logn19.egr,9,524288,43791852,1000,8.80941
kron_g500-logn19.egr,12,524288,43791852,1000,8.6505
kron_g500-logn19.egr,1,524288,43791852,1000,6.77442
