filename,num_comps,numVertices,numEdges,batch_size,total_time
delaunay_n24.egr,21654,16777216,100663202,100000,74.7594
delaunay_n24.egr,12090,16777216,100663202,100000,75.2525
delaunay_n24.egr,17432,16777216,100663202,100000,74.6217
delaunay_n24.egr,13890,16777216,100663202,100000,73.3485
delaunay_n24.egr,24943,16777216,100663202,100000,75.7331
delaunay_n24.egr,1095,16777216,100663202,10000,56.4426
delaunay_n24.egr,1568,16777216,100663202,10000,69.7652
delaunay_n24.egr,1236,16777216,100663202,10000,58.4901
delaunay_n24.egr,2120,16777216,100663202,10000,73.7632
delaunay_n24.egr,1338,16777216,100663202,10000,72.1929
delaunay_n24.egr,11,16777216,100663202,100,68.7945
delaunay_n24.egr,17,16777216,100663202,100,67.9531
delaunay_n24.egr,22,16777216,100663202,100,68.3878
delaunay_n24.egr,14,16777216,100663202,100,68.0393
delaunay_n24.egr,13,16777216,100663202,100,63.2349
delaunay_n24.egr,102,16777216,100663202,1000,69.4558
delaunay_n24.egr,113,16777216,100663202,1000,70.3335
delaunay_n24.egr,162,16777216,100663202,1000,69.6011
delaunay_n24.egr,156,16777216,100663202,1000,69.9398
delaunay_n24.egr,160,16777216,100663202,1000,69.2152
