filename,num_comps,numVertices,numEdges,batch_size,total_time
rgg_n_2_23_s0.egr,10737,8388608,127002794,100000,54.734
rgg_n_2_23_s0.egr,11231,8388608,127002794,100000,55.4037
rgg_n_2_23_s0.egr,7017,8388608,127002794,100000,54.6108
rgg_n_2_23_s0.egr,10364,8388608,127002794,100000,54.6201
rgg_n_2_23_s0.egr,9100,8388608,127002794,100000,55.3323
rgg_n_2_23_s0.egr,1018,8388608,127002794,10000,50.242
rgg_n_2_23_s0.egr,153,8388608,127002794,10000,48.2891
rgg_n_2_23_s0.egr,396,8388608,127002794,10000,52.1865
rgg_n_2_23_s0.egr,1176,8388608,127002794,10000,50.1054
rgg_n_2_23_s0.egr,616,8388608,127002794,10000,51.3746
rgg_n_2_23_s0.egr,8,8388608,127002794,100,46.9673
rgg_n_2_23_s0.egr,7,8388608,127002794,100,46.0039
rgg_n_2_23_s0.egr,17,8388608,127002794,100,51.098
rgg_n_2_23_s0.egr,9,8388608,127002794,100,46.1479
rgg_n_2_23_s0.egr,13,8388608,127002794,100,46.5283
rgg_n_2_23_s0.egr,39,8388608,127002794,1000,47.2534
rgg_n_2_23_s0.egr,108,8388608,127002794,1000,47.9613
rgg_n_2_23_s0.egr,64,8388608,127002794,1000,51.7518
rgg_n_2_23_s0.egr,70,8388608,127002794,1000,48.1744
rgg_n_2_23_s0.egr,83,8388608,127002794,1000,48.9404
