filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
kmer_A2a.egr,170728175,360595876,100,61.4,401.05
kmer_A2a.egr,170728175,360595876,1000,617.8,407.93
kmer_A2a.egr,170728175,360595876,10000,6149.4,410.35
kmer_A2a.egr,170728175,360595876,100000,61749.0,417.55
