filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
sx-stackoverflow.egr,2601977,56414194,100,3.6,18.07
sx-stackoverflow.egr,2601977,56414194,1000,37.0,18.33
sx-stackoverflow.egr,2601977,56414194,10000,394.8,18.42
sx-stackoverflow.egr,2601977,56414194,100000,3991.0,20.47
