filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
indochina-2004.egr,7414866,301970226,100,0.6,59.29
indochina-2004.egr,7414866,301970226,1000,4.0,66.82
indochina-2004.egr,7414866,301970226,10000,42.2,59.26
indochina-2004.egr,7414866,301970226,100000,434.2,65.67
