filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
in-2004.egr,1382908,27183212,100,1.8,10.41
in-2004.egr,1382908,27183212,1000,6.0,10.57
in-2004.egr,1382908,27183212,10000,75.4,10.92
in-2004.egr,1382908,27183212,100000,701.0,11.39
