filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
coPapersDBLP.egr,540486,30491458,100,1.8,8.61
coPapersDBLP.egr,540486,30491458,1000,20.8,8.96
coPapersDBLP.egr,540486,30491458,10000,220.8,9.25
coPapersDBLP.egr,540486,30491458,100000,2262.4,9.97
