filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
web-BerkStan.egr,685230,13300290,100,0.6,7.04
web-BerkStan.egr,685230,13300290,1000,4.2,7.36
web-BerkStan.egr,685230,13300290,10000,40.8,7.5
web-BerkStan.egr,685230,13300290,100000,430.8,8.05
