filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
uk-2005.egr,39459925,1566080060,100,0.6,227.76
uk-2005.egr,39459925,1566080060,1000,11.2,243.62
uk-2005.egr,39459925,1566080060,10000,119.4,238.19
uk-2005.egr,39459925,1566080060,100000,1215.6,243.41
