filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
eu-2005.egr,862664,32276936,100,2.0,9.68
eu-2005.egr,862664,32276936,1000,18.4,10.07
eu-2005.egr,862664,32276936,10000,184.0,10.18
eu-2005.egr,862664,32276936,100000,1832.0,11.19
