filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
rgg_n_2_24_s0.egr,9200,16777216,265114402,100000,32.9808
rgg_n_2_24_s0.egr,5827,16777216,265114402,100000,26.098
rgg_n_2_24_s0.egr,6508,16777216,265114402,100000,27.2166
rgg_n_2_24_s0.egr,10489,16777216,265114402,100000,26.1289
rgg_n_2_24_s0.egr,9438,16777216,265114402,100000,24.3882
rgg_n_2_24_s0.egr,1008,16777216,265114402,10000,24.1748
rgg_n_2_24_s0.egr,777,16777216,265114402,10000,28.551
rgg_n_2_24_s0.egr,1192,16777216,265114402,10000,32.6191
rgg_n_2_24_s0.egr,965,16777216,265114402,10000,23.9402
rgg_n_2_24_s0.egr,494,16777216,265114402,10000,31.4716
rgg_n_2_24_s0.egr,59,16777216,265114402,100,24.2308
rgg_n_2_24_s0.egr,60,16777216,265114402,100,25.2572
rgg_n_2_24_s0.egr,62,16777216,265114402,100,30.9077
rgg_n_2_24_s0.egr,59,16777216,265114402,100,39.5736
rgg_n_2_24_s0.egr,53,16777216,265114402,100,35.3843
rgg_n_2_24_s0.egr,129,16777216,265114402,1000,31.635
rgg_n_2_24_s0.egr,66,16777216,265114402,1000,32.7801
rgg_n_2_24_s0.egr,115,16777216,265114402,1000,25.6035
rgg_n_2_24_s0.egr,114,16777216,265114402,1000,45.2423
rgg_n_2_24_s0.egr,97,16777216,265114402,1000,38.4674
