filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
uk-2002.egr,47743,18520486,523651232,100000,61.0841
uk-2002.egr,50776,18520486,523651232,100000,58.5559
uk-2002.egr,54763,18520486,523651232,100000,72.3459
uk-2002.egr,54668,18520486,523651232,100000,71.1184
uk-2002.egr,63646,18520486,523651232,100000,60.9173
uk-2002.egr,7051,18520486,523651232,10000,53.3398
uk-2002.egr,6648,18520486,523651232,10000,61.824
uk-2002.egr,6362,18520486,523651232,10000,41.2847
uk-2002.egr,5163,18520486,523651232,10000,44.3371
uk-2002.egr,6552,18520486,523651232,10000,49.7172
uk-2002.egr,63,18520486,523651232,100,40.259
uk-2002.egr,67,18520486,523651232,100,46.3537
uk-2002.egr,65,18520486,523651232,100,29.6375
uk-2002.egr,47,18520486,523651232,100,32.3534
uk-2002.egr,56,18520486,523651232,100,42.6912
uk-2002.egr,511,18520486,523651232,1000,43.6004
uk-2002.egr,643,18520486,523651232,1000,40.2358
uk-2002.egr,446,18520486,523651232,1000,37.1884
uk-2002.egr,467,18520486,523651232,1000,33.8354
uk-2002.egr,485,18520486,523651232,1000,47.4047
