filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
higgs-twitter.egr,27049,456626,25017136,100000,8.26662
higgs-twitter.egr,27004,456626,25017136,100000,6.40789
higgs-twitter.egr,26846,456626,25017136,100000,6.56549
higgs-twitter.egr,26944,456626,25017136,100000,7.85907
higgs-twitter.egr,27040,456626,25017136,100000,7.13047
higgs-twitter.egr,6689,456626,25017136,10000,5.58658
higgs-twitter.egr,4567,456626,25017136,10000,5.60853
higgs-twitter.egr,6409,456626,25017136,10000,5.608
higgs-twitter.egr,6620,456626,25017136,10000,6.64443
higgs-twitter.egr,5733,456626,25017136,10000,5.59785
higgs-twitter.egr,53,456626,25017136,100,2.87281
higgs-twitter.egr,64,456626,25017136,100,2.54663
higgs-twitter.egr,54,456626,25017136,100,2.93948
higgs-twitter.egr,49,456626,25017136,100,2.9183
higgs-twitter.egr,56,456626,25017136,100,2.93835
higgs-twitter.egr,570,456626,25017136,1000,3.32485
higgs-twitter.egr,470,456626,25017136,1000,2.82906
higgs-twitter.egr,574,456626,25017136,1000,2.85642
higgs-twitter.egr,560,456626,25017136,1000,2.61531
higgs-twitter.egr,563,456626,25017136,1000,3.74735
