filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
kron_g500-logn21.egr,60362,2097152,183188180,100000,13.3698
kron_g500-logn21.egr,40569,2097152,183188180,100000,11.4698
kron_g500-logn21.egr,45532,2097152,183188180,100000,11.8943
kron_g500-logn21.egr,56000,2097152,183188180,100000,12.2724
kron_g500-logn21.egr,50000,2097152,183188180,100000,15.5062
kron_g500-logn21.egr,6131,2097152,183188180,10000,10.122
kron_g500-logn21.egr,6925,2097152,183188180,10000,11.1341
kron_g500-logn21.egr,4700,2097152,183188180,10000,11.43
kron_g500-logn21.egr,6145,2097152,183188180,10000,10.0884
kron_g500-logn21.egr,5044,2097152,183188180,10000,10.0511
kron_g500-logn21.egr,54,2097152,183188180,100,5.34275
kron_g500-logn21.egr,65,2097152,183188180,100,5.39903
kron_g500-logn21.egr,43,2097152,183188180,100,5.81543
kron_g500-logn21.egr,56,2097152,183188180,100,5.32908
kron_g500-logn21.egr,54,2097152,183188180,100,5.61015
kron_g500-logn21.egr,575,2097152,183188180,1000,6.23836
kron_g500-logn21.egr,550,2097152,183188180,1000,6.53373
kron_g500-logn21.egr,623,2097152,183188180,1000,7.84966
kron_g500-logn21.egr,621,2097152,183188180,1000,7.15099
kron_g500-logn21.egr,463,2097152,183188180,1000,5.89207
