filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
sx-stackoverflow.egr,56771,2601977,56414194,100000,14.7885
sx-stackoverflow.egr,49064,2601977,56414194,100000,14.0953
sx-stackoverflow.egr,56706,2601977,56414194,100000,16.3951
sx-stackoverflow.egr,57697,2601977,56414194,100000,13.4584
sx-stackoverflow.egr,50048,2601977,56414194,100000,15.0036
sx-stackoverflow.egr,4798,2601977,56414194,10000,11.2175
sx-stackoverflow.egr,5475,2601977,56414194,10000,12.9843
sx-stackoverflow.egr,5274,2601977,56414194,10000,11.952
sx-stackoverflow.egr,4637,2601977,56414194,10000,11.2024
sx-stackoverflow.egr,7020,2601977,56414194,10000,11.9986
sx-stackoverflow.egr,57,2601977,56414194,100,5.80117
sx-stackoverflow.egr,49,2601977,56414194,100,6.7264
sx-stackoverflow.egr,66,2601977,56414194,100,7.663
sx-stackoverflow.egr,65,2601977,56414194,100,6.25168
sx-stackoverflow.egr,49,2601977,56414194,100,6.84421
sx-stackoverflow.egr,546,2601977,56414194,1000,9.19462
sx-stackoverflow.egr,551,2601977,56414194,1000,7.2413
sx-stackoverflow.egr,434,2601977,56414194,1000,8.86892
sx-stackoverflow.egr,609,2601977,56414194,1000,7.97044
sx-stackoverflow.egr,533,2601977,56414194,1000,8.66561
