filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
kron_g500-logn18.egr,44707,262144,21269364,100000,6.70224
kron_g500-logn18.egr,64457,262144,21269364,100000,6.14155
kron_g500-logn18.egr,45634,262144,21269364,100000,5.318
kron_g500-logn18.egr,58499,262144,21269364,100000,5.92944
kron_g500-logn18.egr,44592,262144,21269364,100000,4.75802
kron_g500-logn18.egr,5662,262144,21269364,10000,5.43654
kron_g500-logn18.egr,5859,262144,21269364,10000,5.42942
kron_g500-logn18.egr,5071,262144,21269364,10000,5.42412
kron_g500-logn18.egr,6139,262144,21269364,10000,5.41313
kron_g500-logn18.egr,6149,262144,21269364,10000,4.37899
kron_g500-logn18.egr,69,262144,21269364,100,2.49161
kron_g500-logn18.egr,49,262144,21269364,100,2.49209
kron_g500-logn18.egr,50,262144,21269364,100,2.55553
kron_g500-logn18.egr,52,262144,21269364,100,2.36795
kron_g500-logn18.egr,42,262144,21269364,100,2.78063
kron_g500-logn18.egr,544,262144,21269364,1000,2.74318
kron_g500-logn18.egr,655,262144,21269364,1000,2.81829
kron_g500-logn18.egr,577,262144,21269364,1000,2.64787
kron_g500-logn18.egr,623,262144,21269364,1000,3.06156
kron_g500-logn18.egr,493,262144,21269364,1000,2.61482
