filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
kron_g500-logn20.egr,41687,1048576,89745562,100000,7.99163
kron_g500-logn20.egr,42526,1048576,89745562,100000,9.40852
kron_g500-logn20.egr,59370,1048576,89745562,100000,9.66119
kron_g500-logn20.egr,45540,1048576,89745562,100000,9.10923
kron_g500-logn20.egr,41537,1048576,89745562,100000,7.7725
kron_g500-logn20.egr,6829,1048576,89745562,10000,7.33154
kron_g500-logn20.egr,6424,1048576,89745562,10000,6.20875
kron_g500-logn20.egr,6535,1048576,89745562,10000,7.66962
kron_g500-logn20.egr,6146,1048576,89745562,10000,7.17429
kron_g500-logn20.egr,6136,1048576,89745562,10000,6.84602
kron_g500-logn20.egr,60,1048576,89745562,100,3.74859
kron_g500-logn20.egr,69,1048576,89745562,100,3.42243
kron_g500-logn20.egr,42,1048576,89745562,100,3.56351
kron_g500-logn20.egr,40,1048576,89745562,100,3.39314
kron_g500-logn20.egr,62,1048576,89745562,100,4.05547
kron_g500-logn20.egr,653,1048576,89745562,1000,4.74887
kron_g500-logn20.egr,573,1048576,89745562,1000,4.77303
kron_g500-logn20.egr,693,1048576,89745562,1000,4.73998
kron_g500-logn20.egr,484,1048576,89745562,1000,5.25061
kron_g500-logn20.egr,541,1048576,89745562,1000,4.02785
