filename,Batch Size,total_time
rgg_n_2_23_s0.txt,100,50.54
rgg_n_2_23_s0.txt,1000,50.05
rgg_n_2_23_s0.txt,10000,59.73
rgg_n_2_23_s0.txt,100000,66.45
