filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
kron_g500-logn19.egr,904,524288,43791852,100000,17.0609
kron_g500-logn19.egr,798,524288,43791852,100000,14.9868
kron_g500-logn19.egr,1016,524288,43791852,100000,12.28
kron_g500-logn19.egr,1026,524288,43791852,100000,11.7891
kron_g500-logn19.egr,814,524288,43791852,100000,13.1769
kron_g500-logn19.egr,0,524288,43791852,10000,2.27318
kron_g500-logn19.egr,133,524288,43791852,10000,7.60263
kron_g500-logn19.egr,68,524288,43791852,10000,7.98607
kron_g500-logn19.egr,0,524288,43791852,10000,2.22559
kron_g500-logn19.egr,92,524288,43791852,10000,7.53967
kron_g500-logn19.egr,0,524288,43791852,100,2.24323
kron_g500-logn19.egr,0,524288,43791852,100,2.1858
kron_g500-logn19.egr,0,524288,43791852,100,2.16258
kron_g500-logn19.egr,2,524288,43791852,100,6.55499
kron_g500-logn19.egr,2,524288,43791852,100,6.34403
kron_g500-logn19.egr,16,524288,43791852,1000,7.40632
kron_g500-logn19.egr,4,524288,43791852,1000,7.54873
kron_g500-logn19.egr,0,524288,43791852,1000,2.23486
kron_g500-logn19.egr,6,524288,43791852,1000,6.28836
kron_g500-logn19.egr,10,524288,43791852,1000,7.44912
