filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
kron_g500-logn21.egr,1050,2097152,183188180,100000,34.6442
kron_g500-logn21.egr,960,2097152,183188180,100000,31.1466
kron_g500-logn21.egr,972,2097152,183188180,100000,35.996
kron_g500-logn21.egr,954,2097152,183188180,100000,29.37
kron_g500-logn21.egr,981,2097152,183188180,100000,34.7912
kron_g500-logn21.egr,96,2097152,183188180,10000,25.7591
kron_g500-logn21.egr,113,2097152,183188180,10000,23.5705
kron_g500-logn21.egr,108,2097152,183188180,10000,23.4622
kron_g500-logn21.egr,93,2097152,183188180,10000,22.9921
kron_g500-logn21.egr,95,2097152,183188180,10000,21.1987
kron_g500-logn21.egr,0,2097152,183188180,100,6.45235
kron_g500-logn21.egr,3,2097152,183188180,100,20.6159
kron_g500-logn21.egr,2,2097152,183188180,100,18.8166
kron_g500-logn21.egr,0,2097152,183188180,100,6.45386
kron_g500-logn21.egr,2,2097152,183188180,100,18.6596
kron_g500-logn21.egr,10,2097152,183188180,1000,20.648
kron_g500-logn21.egr,11,2097152,183188180,1000,21.1022
kron_g500-logn21.egr,14,2097152,183188180,1000,21.0694
kron_g500-logn21.egr,12,2097152,183188180,1000,19.6494
kron_g500-logn21.egr,5,2097152,183188180,1000,16.7686
