filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
kron_g500-logn18.egr,1282,262144,21269364,100000,11.5096
kron_g500-logn18.egr,1051,262144,21269364,100000,12.2545
kron_g500-logn18.egr,1139,262144,21269364,100000,13.2589
kron_g500-logn18.egr,1194,262144,21269364,100000,10.8078
kron_g500-logn18.egr,1096,262144,21269364,100000,12.6361
kron_g500-logn18.egr,105,262144,21269364,10000,5.65193
kron_g500-logn18.egr,95,262144,21269364,10000,5.40163
kron_g500-logn18.egr,131,262144,21269364,10000,6.50207
kron_g500-logn18.egr,115,262144,21269364,10000,5.50475
kron_g500-logn18.egr,115,262144,21269364,10000,5.09175
kron_g500-logn18.egr,1,262144,21269364,100,4.11954
kron_g500-logn18.egr,1,262144,21269364,100,4.12567
kron_g500-logn18.egr,1,262144,21269364,100,4.26931
kron_g500-logn18.egr,0,262144,21269364,100,1.12824
kron_g500-logn18.egr,2,262144,21269364,100,4.15742
kron_g500-logn18.egr,20,262144,21269364,1000,4.73486
kron_g500-logn18.egr,9,262144,21269364,1000,4.22631
kron_g500-logn18.egr,15,262144,21269364,1000,4.78601
kron_g500-logn18.egr,14,262144,21269364,1000,4.70444
kron_g500-logn18.egr,10,262144,21269364,1000,4.68769
