filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
web-BerkStan.egr,369,685230,13300290,100000,7.57268
web-BerkStan.egr,186,685230,13300290,100000,7.49939
web-BerkStan.egr,892,685230,13300290,100000,6.8338
web-BerkStan.egr,1060,685230,13300290,100000,6.32528
web-BerkStan.egr,516,685230,13300290,100000,7.01066
web-BerkStan.egr,96,685230,13300290,10000,5.78182
web-BerkStan.egr,24,685230,13300290,10000,5.69585
web-BerkStan.egr,198,685230,13300290,10000,5.79927
web-BerkStan.egr,105,685230,13300290,10000,6.04144
web-BerkStan.egr,52,685230,13300290,10000,5.99319
web-BerkStan.egr,0,685230,13300290,100,0.93903
web-BerkStan.egr,0,685230,13300290,100,1.00842
web-BerkStan.egr,2,685230,13300290,100,5.07932
web-BerkStan.egr,2,685230,13300290,100,5.47764
web-BerkStan.egr,6,685230,13300290,100,5.052
web-BerkStan.egr,12,685230,13300290,1000,5.17115
web-BerkStan.egr,8,685230,13300290,1000,5.68881
web-BerkStan.egr,5,685230,13300290,1000,5.2681
web-BerkStan.egr,7,685230,13300290,1000,5.41074
web-BerkStan.egr,4,685230,13300290,1000,5.67907
