filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
rgg_n_2_23_s0.egr,2545,8388608,127002794,100000,70.888
rgg_n_2_23_s0.egr,4097,8388608,127002794,100000,93.0483
rgg_n_2_23_s0.egr,11709,8388608,127002794,100000,141.99
rgg_n_2_23_s0.egr,9996,8388608,127002794,100000,97.3163
rgg_n_2_23_s0.egr,11035,8388608,127002794,100000,121.226
rgg_n_2_23_s0.egr,1061,8388608,127002794,10000,59.533
rgg_n_2_23_s0.egr,1056,8388608,127002794,10000,49.2536
rgg_n_2_23_s0.egr,1110,8388608,127002794,10000,67.9525
rgg_n_2_23_s0.egr,1146,8388608,127002794,10000,71.4166
rgg_n_2_23_s0.egr,1217,8388608,127002794,10000,77.0377
rgg_n_2_23_s0.egr,4,8388608,127002794,100,45.8355
rgg_n_2_23_s0.egr,9,8388608,127002794,100,48.1589
rgg_n_2_23_s0.egr,9,8388608,127002794,100,45.7225
rgg_n_2_23_s0.egr,11,8388608,127002794,100,50.9125
rgg_n_2_23_s0.egr,10,8388608,127002794,100,48.8421
rgg_n_2_23_s0.egr,109,8388608,127002794,1000,50.5538
rgg_n_2_23_s0.egr,105,8388608,127002794,1000,48.3337
rgg_n_2_23_s0.egr,101,8388608,127002794,1000,52.1792
rgg_n_2_23_s0.egr,119,8388608,127002794,1000,49.5583
rgg_n_2_23_s0.egr,61,8388608,127002794,1000,49.3487
