filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
higgs-twitter.egr,0,456626,25017136,100,1.22504
higgs-twitter.egr,0,456626,25017136,100,1.21145
higgs-twitter.egr,4,456626,25017136,100,5.3583
higgs-twitter.egr,4,456626,25017136,100,5.09756
higgs-twitter.egr,2,456626,25017136,100,4.94841
higgs-twitter.egr,29,456626,25017136,1000,5.88452
higgs-twitter.egr,16,456626,25017136,1000,6.81131
higgs-twitter.egr,22,456626,25017136,1000,5.37923
higgs-twitter.egr,30,456626,25017136,1000,5.85406
higgs-twitter.egr,21,456626,25017136,1000,6.397
higgs-twitter.egr,263,456626,25017136,10000,6.99228
higgs-twitter.egr,265,456626,25017136,10000,6.10873
higgs-twitter.egr,259,456626,25017136,10000,7.79401
higgs-twitter.egr,243,456626,25017136,10000,7.58944
higgs-twitter.egr,252,456626,25017136,10000,7.44773
higgs-twitter.egr,2646,456626,25017136,100000,17.1951
higgs-twitter.egr,2510,456626,25017136,100000,12.7791
higgs-twitter.egr,2584,456626,25017136,100000,11.3847
higgs-twitter.egr,2768,456626,25017136,100000,15.7999
higgs-twitter.egr,2350,456626,25017136,100000,18.2911
