filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
uk-2002.egr,1343,18520486,523651232,100000,88.8133
uk-2002.egr,1611,18520486,523651232,100000,74.0787
uk-2002.egr,1413,18520486,523651232,100000,66.1205
uk-2002.egr,1484,18520486,523651232,100000,67.254
uk-2002.egr,1475,18520486,523651232,100000,66.5326
uk-2002.egr,175,18520486,523651232,10000,76.2185
uk-2002.egr,165,18520486,523651232,10000,86.3972
uk-2002.egr,169,18520486,523651232,10000,87.8674
uk-2002.egr,161,18520486,523651232,10000,84.1021
uk-2002.egr,170,18520486,523651232,10000,85.9743
uk-2002.egr,4,18520486,523651232,100,86.8119
uk-2002.egr,2,18520486,523651232,100,81.1926
uk-2002.egr,2,18520486,523651232,100,68.9065
uk-2002.egr,2,18520486,523651232,100,52.8834
uk-2002.egr,1,18520486,523651232,100,58.4037
uk-2002.egr,16,18520486,523651232,1000,69.8443
uk-2002.egr,12,18520486,523651232,1000,66.3548
uk-2002.egr,11,18520486,523651232,1000,67.0123
uk-2002.egr,6,18520486,523651232,1000,67.5401
uk-2002.egr,16,18520486,523651232,1000,71.0173
