filename,tree_edges_count,numVertices,numEdges,batch_size,total_time
com-Orkut.egr,3,3072441,234370166,100,31.6981
com-Orkut.egr,3,3072441,234370166,100,32.5682
com-Orkut.egr,0,3072441,234370166,100,12.5685
com-Orkut.egr,4,3072441,234370166,100,34.9652
com-Orkut.egr,5,3072441,234370166,100,41.3703
com-Orkut.egr,30,3072441,234370166,1000,40.0728
com-Orkut.egr,17,3072441,234370166,1000,40.1763
com-Orkut.egr,21,3072441,234370166,1000,34.9686
com-Orkut.egr,18,3072441,234370166,1000,41.0975
com-Orkut.egr,24,3072441,234370166,1000,40.5764
com-Orkut.egr,197,3072441,234370166,10000,44.6656
com-Orkut.egr,217,3072441,234370166,10000,40.2165
com-Orkut.egr,214,3072441,234370166,10000,40.9184
com-Orkut.egr,240,3072441,234370166,10000,40.9184
com-Orkut.egr,218,3072441,234370166,10000,41.0609
com-Orkut.egr,2236,3072441,234370166,100000,42.0058
com-Orkut.egr,2184,3072441,234370166,100000,68.3954
com-Orkut.egr,2009,3072441,234370166,100000,59.8415
com-Orkut.egr,2135,3072441,234370166,100000,55.1745
com-Orkut.egr,2037,3072441,234370166,100000,62.5461
