filename,Batch Size,total_time
uk-2002.txt,100,118.703
uk-2002.txt,100,102.052
uk-2002.txt,100,100.187
uk-2002.txt,100,91.15
uk-2002.txt,100,101.206
uk-2002.txt,1000,107.659
uk-2002.txt,1000,109.944
uk-2002.txt,1000,113.333
uk-2002.txt,1000,107.86
uk-2002.txt,1000,110.592
uk-2002.txt,10000,100.203
uk-2002.txt,10000,104.112
uk-2002.txt,10000,122.788
uk-2002.txt,10000,108.693
uk-2002.txt,10000,106.436
uk-2002.txt,100000,110.337
uk-2002.txt,100000,107.513
uk-2002.txt,100000,101.017
uk-2002.txt,100000,105.661
uk-2002.txt,100000,108.971
