filename,Batch Size,total_time
rgg_n_2_24_s0.txt,100,86.209
rgg_n_2_24_s0.txt,100,89.324
rgg_n_2_24_s0.txt,100,98.977
rgg_n_2_24_s0.txt,100,102.641
rgg_n_2_24_s0.txt,100,87.595
rgg_n_2_24_s0.txt,1000,87.132
rgg_n_2_24_s0.txt,1000,93.811
rgg_n_2_24_s0.txt,1000,98.82
rgg_n_2_24_s0.txt,1000,89.009
rgg_n_2_24_s0.txt,1000,91.695
rgg_n_2_24_s0.txt,10000,107.812
rgg_n_2_24_s0.txt,10000,101.516
rgg_n_2_24_s0.txt,10000,96.006
rgg_n_2_24_s0.txt,10000,99.348
rgg_n_2_24_s0.txt,10000,98.063
rgg_n_2_24_s0.txt,100000,115.481
rgg_n_2_24_s0.txt,100000,107.211
rgg_n_2_24_s0.txt,100000,102.552
rgg_n_2_24_s0.txt,100000,125.307
rgg_n_2_24_s0.txt,100000,121.193
