filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
kron_g500-logn21.egr,2097152,183188180,100,54.4,5.5
kron_g500-logn21.egr,2097152,183188180,1000,566.4,6.73
kron_g500-logn21.egr,2097152,183188180,10000,5789.0,10.57
kron_g500-logn21.egr,2097152,183188180,100000,50492.6,12.9
