filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
kmer_P1a.egr,139353211,297845870,100,79.2,464.58
kmer_P1a.egr,139353211,297845870,1000,777.0,546.32
kmer_P1a.egr,139353211,297845870,10000,7993.6,638.32
kmer_P1a.egr,139353211,297845870,100000,77015.4,781.39
