filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
road_usa.egr,23947347,57708624,100,64.0,44.82
road_usa.egr,23947347,57708624,1000,727.2,46.13
road_usa.egr,23947347,57708624,10000,5756.4,55.69
road_usa.egr,23947347,57708624,100000,63777.2,75.72
