filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
in-2004.egr,1382908,27183212,100,51.8,3.74
in-2004.egr,1382908,27183212,1000,580.0,4.14
in-2004.egr,1382908,27183212,10000,5896.0,7.54
in-2004.egr,1382908,27183212,100000,62928.2,9.49
