filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
kmer_A2a.egr,170728175,360595876,100,82.0,636.63
kmer_A2a.egr,170728175,360595876,1000,825.8,723.21
kmer_A2a.egr,170728175,360595876,10000,8589.2,801.61
kmer_A2a.egr,170728175,360595876,100000,81067.4,980.92
