filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
uk-2005.egr,39459925,1566080060,100,51.8,78.79
uk-2005.egr,39459925,1566080060,1000,551.4,88.14
uk-2005.egr,39459925,1566080060,10000,6614.6,108.43
uk-2005.egr,39459925,1566080060,100000,66155.0,128.3
