filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
uk-2002.egr,18520486,523651232,100,2.2,69.64
uk-2002.egr,18520486,523651232,1000,12.2,68.35
uk-2002.egr,18520486,523651232,10000,168.0,84.11
uk-2002.egr,18520486,523651232,100000,1465.2,72.56
