filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
com-Orkut.egr,3072441,234370166,100,3.0,30.63
com-Orkut.egr,3072441,234370166,1000,22.0,39.38
com-Orkut.egr,3072441,234370166,10000,217.2,41.56
com-Orkut.egr,3072441,234370166,100000,2120.2,57.59
