filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
kmer_A2a.egr,170728175,360595876,100,63.2,535.06
kmer_A2a.egr,170728175,360595876,1000,655.4,615.69
kmer_A2a.egr,170728175,360595876,10000,6399.8,907.79
kmer_A2a.egr,170728175,360595876,100000,61100.4,1094.19
