filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
as-Skitter.egr,1696415,22192106,100,5.6,8.88
as-Skitter.egr,1696415,22192106,1000,60.8,10.49
as-Skitter.egr,1696415,22192106,10000,621.0,10.89
as-Skitter.egr,1696415,22192106,100000,6064.2,16.86
