filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
germany_osm.egr,11548845,24738362,100,29.6,32.15
germany_osm.egr,11548845,24738362,1000,215.6,34.93
germany_osm.egr,11548845,24738362,10000,2863.4,48.5
germany_osm.egr,11548845,24738362,100000,29582.2,88.04
