filename,numVertices,numEdges,batch_size,tree_edges_count,total_time
road_usa.egr,23947347,57708624,100,26.0,67.78
road_usa.egr,23947347,57708624,1000,155.2,63.26
road_usa.egr,23947347,57708624,10000,2065.6,87.83
road_usa.egr,23947347,57708624,100000,22402.6,122.88
